14/09/2012 00:00:00,1.30063,1.30248,1.30288,1.30057,2881
14/09/2012 01:00:00,1.3025,1.30261,1.30345,1.30187,2936
14/09/2012 02:00:00,1.30261,1.30373,1.30405,1.30206,3329
14/09/2012 03:00:00,1.30373,1.30469,1.30541,1.30268,7011
14/09/2012 04:00:00,1.3047,1.30239,1.305,1.30216,7548
14/09/2012 05:00:00,1.30241,1.30359,1.30383,1.30213,5584
14/09/2012 06:00:00,1.30359,1.30623,1.30676,1.30223,7530
14/09/2012 07:00:00,1.30623,1.30959,1.31016,1.3058,8468
14/09/2012 08:00:00,1.30959,1.30958,1.31213,1.30936,7498
14/09/2012 09:00:00,1.30958,1.30925,1.31106,1.30798,7806
14/09/2012 10:00:00,1.30925,1.31458,1.31506,1.30904,9226
14/09/2012 11:00:00,1.31458,1.31483,1.31687,1.31302,10525
14/09/2012 12:00:00,1.31479,1.31413,1.31534,1.31391,6708
14/09/2012 13:00:00,1.31413,1.31213,1.31424,1.312,4689
14/09/2012 14:00:00,1.31208,1.31125,1.31234,1.30978,5231
14/09/2012 15:00:00,1.31125,1.31178,1.31185,1.31033,3586
14/09/2012 16:00:00,1.3118,1.31195,1.31237,1.31133,3303
14/09/2012 17:00:00,1.31195,1.31287,1.31305,1.31179,2612
14/09/2012 18:00:00,1.31276,1.31279,1.31296,1.31276,3
16/09/2012 18:00:00,1.31196,1.31251,1.3129,1.31174,722
16/09/2012 19:00:00,1.31247,1.3116,1.31248,1.31098,1911
16/09/2012 20:00:00,1.3116,1.31137,1.31165,1.31091,1547
16/09/2012 21:00:00,1.31138,1.3116,1.31163,1.31047,2359
16/09/2012 22:00:00,1.3116,1.31281,1.31288,1.31154,2472
16/09/2012 23:00:00,1.31281,1.3125,1.31407,1.31245,2678
17/09/2012 00:00:00,1.31251,1.31265,1.3129,1.31209,2389
17/09/2012 01:00:00,1.31267,1.3131,1.31336,1.31259,1897
17/09/2012 02:00:00,1.31311,1.31304,1.31395,1.31279,2464
17/09/2012 03:00:00,1.31304,1.31206,1.31371,1.31153,4774
17/09/2012 04:00:00,1.31204,1.31071,1.31234,1.31016,6326
17/09/2012 05:00:00,1.31071,1.31021,1.311,1.30921,6322
17/09/2012 06:00:00,1.31021,1.31093,1.31148,1.3093,4920
17/09/2012 07:00:00,1.31093,1.31212,1.31215,1.31056,4612
17/09/2012 08:00:00,1.31212,1.30976,1.31215,1.30938,4398
17/09/2012 09:00:00,1.30975,1.31194,1.3126,1.30834,7777
17/09/2012 10:00:00,1.31195,1.31483,1.31719,1.31141,9857
17/09/2012 11:00:00,1.31485,1.31357,1.31569,1.31288,7940
17/09/2012 12:00:00,1.31353,1.31242,1.31537,1.31162,6955
17/09/2012 13:00:00,1.31242,1.31177,1.31324,1.31154,3658
17/09/2012 14:00:00,1.31177,1.31091,1.31238,1.31012,3101
17/09/2012 15:00:00,1.31091,1.31058,1.31132,1.30953,5368
17/09/2012 16:00:00,1.31058,1.31077,1.31095,1.3092,3135
17/09/2012 17:00:00,1.31079,1.31172,1.31174,1.31073,1835
17/09/2012 18:00:00,1.31169,1.31139,1.31208,1.31118,1054
17/09/2012 19:00:00,1.31139,1.31142,1.31191,1.31126,1697
17/09/2012 20:00:00,1.31142,1.31081,1.31147,1.31028,2053
17/09/2012 21:00:00,1.31081,1.30937,1.31091,1.30929,2603
17/09/2012 22:00:00,1.30938,1.31062,1.31083,1.309,3703
17/09/2012 23:00:00,1.31062,1.31038,1.31137,1.30991,2508
18/09/2012 00:00:00,1.31039,1.30992,1.31061,1.30975,1772
18/09/2012 01:00:00,1.30992,1.31045,1.31061,1.30933,2466
18/09/2012 02:00:00,1.31047,1.30928,1.31053,1.30915,2670
18/09/2012 03:00:00,1.30928,1.3101,1.3106,1.30811,6299
18/09/2012 04:00:00,1.3101,1.30788,1.3115,1.30688,8089
18/09/2012 05:00:00,1.30788,1.30791,1.30972,1.3065,7187
18/09/2012 06:00:00,1.3078,1.30604,1.30837,1.30533,7123
18/09/2012 07:00:00,1.30604,1.30634,1.30693,1.30465,5287
18/09/2012 08:00:00,1.30634,1.30611,1.30716,1.30579,5134
18/09/2012 09:00:00,1.30612,1.30682,1.30746,1.30421,6840
18/09/2012 10:00:00,1.30681,1.3061,1.30693,1.30374,7706
18/09/2012 11:00:00,1.30617,1.30556,1.30666,1.30436,7477
18/09/2012 12:00:00,1.30557,1.30518,1.30717,1.30473,6405
18/09/2012 13:00:00,1.30518,1.30406,1.30538,1.30393,4338
18/09/2012 14:00:00,1.30406,1.30361,1.30438,1.30323,3631
18/09/2012 15:00:00,1.30361,1.30357,1.30391,1.30294,3280
18/09/2012 16:00:00,1.30357,1.30374,1.30459,1.3034,2419
18/09/2012 17:00:00,1.30372,1.30476,1.30483,1.30367,1704
18/09/2012 18:00:00,1.30468,1.30445,1.30485,1.30423,1028
18/09/2012 19:00:00,1.30446,1.30431,1.30478,1.30408,1191
18/09/2012 20:00:00,1.30429,1.30464,1.3049,1.30413,1246
18/09/2012 21:00:00,1.30463,1.30417,1.3049,1.30337,2756
18/09/2012 22:00:00,1.30417,1.30396,1.30448,1.30364,2630
18/09/2012 23:00:00,1.30396,1.30447,1.30475,1.30364,2201
19/09/2012 00:00:00,1.30445,1.30493,1.30562,1.30444,3110
